y_pred	y_true
-0.08582250773906708	0.1741810878658592
6.220113754272461	6.832786093167225
6.688066482543945	6.43903740322278
4.432001113891602	3.4030259002964423
1.8761310577392578	2.7093268186928507
-2.8408355712890625	-4.723998613737244
3.7444067001342773	5.029344054043609
3.5154778957366943	3.0818262241332146
5.092240333557129	5.342348395161992
4.908392906188965	5.707941110004471
1.649160623550415	0.8482566683255459
5.0368242263793945	5.9707307975319255
1.901840329170227	1.5467193743554182
6.22869348526001	-1.2367447412969397
1.1793906688690186	3.536785546701935
4.818684101104736	4.947437436172415
3.5962843894958496	2.784304796690776
3.920994758605957	4.844038071722058
-1.9887007474899292	-3.18163557073182
3.978440999984741	4.5393242778381016
3.412292957305908	4.2040602507341935
3.133090019226074	-0.508980243072383
3.936795473098755	5.120109277449869
5.374295234680176	5.169159764703553
5.481894493103027	5.977546593816062
4.504433631896973	4.798262135170984
5.308414459228516	6.157260907777543
0.20073792338371277	0.7454913162867309
2.6320390701293945	3.398919618722017
3.685220718383789	6.267221304864612
2.7934746742248535	2.0264912375631354
5.94419527053833	5.754987434837984
-3.6533234119415283	-4.080888746175996
5.582614421844482	5.680547077537144
2.4626119136810303	1.7104795190967592
2.1730217933654785	1.7561055160756642
4.6467061042785645	5.229019752184012
1.4363354444503784	-0.4995157178878543
3.5719149112701416	2.5422592433804643
-3.9355382919311523	-3.1896852261290416
-1.0705739259719849	-1.09785033077541
-2.593346118927002	-2.4402768218422928
1.8514653444290161	1.7821806786717689
3.4725143909454346	2.0561314786827274
5.172978401184082	5.476068267356748
0.8298580050468445	1.55886089816448
-1.836525321006775	-1.7125668537820424
2.23393177986145	2.452244503046204
2.820648193359375	2.4149461202085942
1.8437925577163696	1.5781714691709994
-2.182729721069336	-1.5508754053185478
1.5376087427139282	2.161300072806384
0.6470617651939392	-2.353659073619439
1.2761386632919312	1.849061662108463
-3.681673526763916	-4.790837006292214
0.2578631639480591	0.4789207440084321
6.11673641204834	6.676620754020109
5.37252140045166	3.983585894412073
2.9154248237609863	2.2149299617916407
2.315891981124878	2.3326456373936613
4.849839687347412	4.697436336313657
5.591484069824219	5.958581150428242
4.586017608642578	4.911093702327262
3.2982892990112305	3.728234226082062
3.150012731552124	2.9487647096943523
-3.3537700176239014	-3.6441118736220095
5.730058670043945	6.338023192747534
3.0173730850219727	3.7755438277627937
4.918112754821777	5.818781783236113
0.7759444713592529	1.6900221710987349
1.434885859489441	0.8103277246713138
5.011545181274414	5.5190805866315165
-2.6398348808288574	-2.497194412597697
1.6728136539459229	2.0383350636802247
3.8030762672424316	2.247457423886375
4.533755302429199	5.195481601381449
4.00000524520874	4.770716350770308
3.046463966369629	3.110115990363071
4.139652729034424	2.5384919909630024
2.6525754928588867	2.2758828242769216
4.221921920776367	3.3739846309396144
6.790327548980713	7.828188794898008
6.558150768280029	7.1846803638784325
4.104831218719482	3.6548211701269087
2.9609315395355225	2.1819258997960045
-0.3070603907108307	-0.61341244138749
2.589226007461548	1.2549995499920994
3.342580795288086	2.4618655326170447
2.012984037399292	2.2755150127798047
3.363830327987671	-2.977112382130541
4.481063365936279	4.238939316919376
4.310905933380127	4.492223903864053
4.147519588470459	3.7760190535683953
5.64031457901001	5.218637713377832
-6.1285552978515625	-5.140084458442397
-1.760221004486084	-1.1262047835497262
2.071120500564575	2.557223869132799
5.528165817260742	5.860468249078342
4.001883029937744	5.00854551167896
4.128960132598877	4.376518185093017
3.045682907104492	2.700783465908503
-5.135560989379883	-3.890589073773999
3.52978777885437	3.5943960836726787
1.034924030303955	0.1487901833072407
6.347253799438477	6.191812905746288
3.0404226779937744	2.564089810457313
3.6634020805358887	3.7762070947000415
3.026240587234497	0.8770521693402785
-4.4480977058410645	-5.659452536279763
1.7271510362625122	0.7788759727883061
6.091317653656006	7.661223582978019
1.561608076095581	3.0850571465905268
-0.11860913038253784	0.3815096835629145
3.7450804710388184	4.421665656778984
3.8492302894592285	2.22092269559905
2.071291446685791	0.3607145796674595
3.4502933025360107	4.151360692178568
2.854320526123047	3.749065646170908
4.029428958892822	4.295157821912969
2.3253915309906006	4.1338088509719615
-4.646968364715576	-4.423273376104568
4.007582187652588	4.617441106960923
0.9133666157722473	-0.7292599027617281
0.7999638915061951	0.7483411998034485
3.3690683841705322	4.221211652198536
7.650049209594727	7.514350337237904
-4.710333824157715	-4.335719491578345
-2.1553354263305664	-0.4802137784059336
2.3464324474334717	2.346320486783307
3.416576385498047	2.31572581856365
3.198937177658081	3.4429989598033486
5.53233003616333	5.924200340028968
1.9790717363357544	4.349278305792293
-1.7605230808258057	-5.193219565729673
3.1199703216552734	3.2171414313719926
2.696776866912842	3.1207788899069766
4.4402546882629395	5.0157245228757885
3.4352333545684814	2.7472675130638926
4.829190731048584	5.710575069153975
2.610856056213379	4.134816972582697
4.124786376953125	2.96556505620982
4.6258158683776855	5.465822342717046
4.710857391357422	5.657465011035472
1.813029408454895	2.2645777007575543
3.852329730987549	4.073927262392783
3.3740122318267822	2.7103699847826266
3.118149995803833	2.98092843067199
4.041470050811768	3.8156996080198073
3.238435745239258	1.9523035258402768
4.301568508148193	6.541773375833007
-4.560372352600098	-5.4806763277954325
0.2797040045261383	-0.1361869698659233
1.7810834646224976	1.4181631412161453
6.073680877685547	5.9503212006548605
3.5126357078552246	2.1658731716143063
2.328105926513672	2.7793961701797625
7.045154094696045	6.739114180099587
3.819230556488037	3.6271820547980265
4.6353278160095215	4.653466052239051
4.236729145050049	3.651255371818317
2.715219020843506	2.329291176817109
1.9245697259902954	2.3830607819538767
3.7843620777130127	3.861857958268414
4.395010948181152	6.1450079845770285
3.3501389026641846	3.4186147926762667
-1.8282194137573242	-1.902431316722688
2.72503662109375	3.0584878313210275
3.698063373565674	3.9769306222656735
3.5478925704956055	3.8793560457956566
2.0383529663085938	2.9923833755104727
4.0718889236450195	4.958972080579184
2.9871225357055664	3.7684313517593977
3.149313449859619	3.512355240008274
3.055356025695801	3.4431667239857
-0.9015809893608093	-2.575418524282354
3.1681630611419678	4.963196713366457
5.548964977264404	3.0866825070049857
4.610926628112793	4.627564464059876
3.6071019172668457	4.532323090157358
-5.8900837898254395	-5.49261977505641
3.3613831996917725	3.1932882695674816
2.5098414421081543	2.6161737102780864
4.055023193359375	4.319829123822056
0.6707952618598938	1.594616188304078
0.5235428810119629	0.9025860454355864
3.521401882171631	3.7772233077980726
1.6260892152786255	2.6922629670379554
3.567563533782959	3.875756024891463
1.5419955253601074	1.3191979775653897
3.1083037853240967	4.8446331431582506
3.893719434738159	4.802253418903649
5.228966236114502	4.643515901886479
2.2781522274017334	2.7309701681144123
2.7526185512542725	2.5150156109037267
2.679252862930298	6.061542081380782
4.347438335418701	3.707123640549326
4.904226303100586	5.651121206175766
1.634112000465393	1.168285252856594
1.404160976409912	-0.3169518414792167
3.1368465423583984	3.4413806892205674
-0.4503190517425537	-0.4329454238287563
3.8663547039031982	4.009670698485027
0.23497915267944336	-0.44301441711387
3.585291624069214	3.718821677729813
3.193871259689331	1.97320041569757
4.646044731140137	4.911762640220688
5.9478278160095215	5.66039789913938
3.047793388366699	2.019051152778636
2.9632484912872314	3.0864996567578302
-2.545884609222412	-2.635992306619291
1.8312273025512695	2.3546776882815714
7.4805684089660645	7.234820333695636
2.961963415145874	2.099850768363868
2.7628772258758545	2.8750846096208624
2.4077296257019043	2.276485230286573
6.250593185424805	3.818203303130316
0.864858090877533	1.3648688166512362
2.8500404357910156	1.2530185084485432
1.9179853200912476	1.7316488891089172
5.39165735244751	5.621700053423905
3.2178096771240234	3.2804126583521938
1.9862017631530762	2.431715913414467
5.7986931800842285	6.784272761504835
-5.8878326416015625	-5.769183673564378
2.448429822921753	2.0081518793416406
0.6398167610168457	0.3928305710672542
-0.22520723938941956	-0.8629778542302617
-5.105117321014404	-5.814723583353974
4.070560932159424	3.855599313625006
1.9203300476074219	2.971713653261737
2.3581974506378174	0.9298048226282029
4.170690059661865	3.6983812620145367
4.000688552856445	5.63234423873687
3.7016515731811523	3.648206346021365
4.248919486999512	5.261072925644864
2.3551688194274902	2.1984943477459926
-1.4965479373931885	-1.968366776222408
4.851761817932129	3.6627467188365896
5.669301509857178	3.961171875240796
3.4351301193237305	2.294242831416081
2.6384406089782715	3.683246169945924
4.9336347579956055	7.338447378748104
0.7728457450866699	4.337541443790329
4.900262832641602	4.905561775028915
6.633647918701172	5.51598448787504
4.107815742492676	2.0658406145120614
4.485307693481445	3.373179996446387
8.00378131866455	8.65748590354325
5.0796799659729	5.532657435259579
4.360433101654053	4.486050442739052
-0.6710295081138611	-1.5995771669119294
0.7912513613700867	-0.4382556645584222
1.8750337362289429	2.043429910532566
2.0918874740600586	4.401005891545084
0.7719435095787048	0.5748021149891808
3.741349458694458	3.8810120903392136
6.49671745300293	6.080871573467908
3.243420362472534	2.964735355933304
2.48341965675354	3.1860740909828653
4.178199291229248	3.5424840699266738
1.667061686515808	2.3155844413710485
-0.9906262755393982	-0.2257255901998571
1.8905034065246582	0.905953860182667
2.412522315979004	2.2438152232764224
6.011098384857178	6.843658763087504
2.3671655654907227	2.7215696307164614
3.477341413497925	2.4357394334374805
2.2160027027130127	-0.2737988060367528
1.4504276514053345	1.8460273800145783
0.4492897689342499	1.9344715561322887
3.540858030319214	4.356913800315196
0.6462186574935913	0.8649351911535056
-0.5185831189155579	0.344858722686261
1.8506321907043457	1.5581209422818332
4.085873603820801	3.8270777814077888
4.455852508544922	4.96061504217799
2.892185926437378	1.8783932569613733
2.9505021572113037	1.836130410048712
2.749387264251709	2.118083322613567
3.8508756160736084	3.553124600119464
5.228755950927734	5.545512737507212
2.3689985275268555	3.2982130779721364
5.808739185333252	6.530518157825523
4.388350009918213	4.963108449456855
0.27353087067604065	1.834889285695373
3.5566115379333496	2.3294892327937093
-0.34296107292175293	-2.509188173134088
-4.908447265625	-5.5461280479365085
1.9719480276107788	3.2468194450050825
1.6232539415359497	0.6159657333810673
2.104609489440918	2.8881273068645568
4.531641006469727	5.535829324233336
1.1049226522445679	0.2398612002529182
2.543376922607422	3.076208963359832
6.462064266204834	5.438578624192406
6.276348114013672	5.93865889932006
2.9552810192108154	3.1462268793784496
1.1961992979049683	-0.4854325400741474
2.440800905227661	3.7157302024961
3.444579839706421	2.9438494548096665
-0.007992785423994064	0.079644844603857
2.897217273712158	3.7113668047758575
1.7248828411102295	1.9683655019437247
1.4934793710708618	1.4072873795519685
3.441876173019409	2.951968027366484
3.9838497638702393	3.6269786597627975
-2.1637794971466064	-2.5756029640694766
0.8757216334342957	1.4709772221753243
3.4133832454681396	4.45641053494314
4.745317459106445	5.569890700172117
3.7701470851898193	4.23003616652651
2.4869093894958496	3.347259248020394
0.6329953670501709	0.4834258372145449
0.5391573309898376	-0.746865263917872
4.161689758300781	3.4323813759153494
6.163685321807861	6.165427957344427
4.103421688079834	4.4170211688324335
2.542506694793701	2.8031498577235707
-0.5282109975814819	-0.9105991795614372
1.2596465349197388	1.3371961199327551
0.8000896573066711	0.9200974465407068
0.9664226174354553	0.8335993780239086
1.7903013229370117	1.488678195444029
-1.2118628025054932	-0.2153870225233634
0.25409767031669617	-0.039423302050125
4.09938907623291	3.0319830554256626
4.0106730461120605	2.793810340070769
4.68332052230835	4.261696115580286
5.487227916717529	5.139478690507945
0.9562540054321289	2.2730355579868013
2.417388677597046	-0.107586528614311
2.836810827255249	3.2595919227377377
6.1420369148254395	6.291080638195919
1.1523364782333374	-0.6475003529001814
0.21622741222381592	-0.4558125965794803
-5.141119480133057	-5.502029054427267
4.990020751953125	4.459608889860196
5.790244102478027	6.19915615548882
2.1323745250701904	2.6086860428806533
2.7756435871124268	2.519022694959092
0.6604700088500977	1.6378672487918613
1.912682056427002	1.728198469309424
4.555534839630127	3.980512306263378
2.6113109588623047	3.054421171800591
6.776052474975586	6.887686160915743
4.8770952224731445	5.1850260096596985
4.172407627105713	3.770328762993688
4.334305286407471	4.142164908958236
5.830714225769043	5.1384058033585545
1.693451166152954	2.464069369563991
-0.2439866065979004	-0.9745716700396556
5.906927585601807	6.322527035111815
2.4495182037353516	2.6275183155751054
3.1573326587677	4.614462183822097
-3.4053843021392822	-1.6557475919403593
3.9055328369140625	3.16726151737778
0.3540959656238556	0.7338986235962941
3.373758316040039	2.4333610076661008
4.416900157928467	3.607154740407157
-1.8239691257476807	-3.1592105154211745
3.704768419265747	3.2950357774877226
5.397050857543945	6.519335179725022
1.1877119541168213	2.436963618592707
2.716360092163086	2.5253946832713967
-4.349125385284424	-3.5860423391433147
2.2470247745513916	5.917573909336575
0.6997782588005066	-0.5655382281414412
3.1484222412109375	1.2819029487490283
4.314011096954346	4.515279187647994
1.997664451599121	2.8831711493322927
-3.633124589920044	-3.6516372748249193
4.528624534606934	5.458326160243866
1.9800164699554443	1.2990400619982885
4.650472164154053	4.40187164295824
1.1790663003921509	1.4619458088534811
-4.698787212371826	-4.551023532912802
5.629962921142578	5.460221955493812
1.7834527492523193	0.4435187311137294
3.899242401123047	2.8087189919126136
2.0021121501922607	2.574515944954292
3.475991725921631	2.510169045325267
-3.6441428661346436	-4.142188364844569
2.3842153549194336	3.7474847911799833
-2.441082239151001	-1.2799079432683762
4.875162124633789	5.114757380756981
2.192730665206909	1.5517919011684589
-0.3507779538631439	-0.6495391064324957
-0.4025816321372986	0.3134165527556783
5.338346004486084	6.072970558031919
1.7663832902908325	1.340963115372348
2.1577517986297607	1.9964313943685656
3.1070024967193604	2.952409494453128
6.591261863708496	6.75042087413759
3.554333209991455	4.163169318521531
5.926320552825928	5.862773340546304
0.022948618978261948	1.4639143163996868
-4.786600112915039	-4.901290239453775
-1.6205058097839355	-1.8403685420248923
5.3037919998168945	5.8483599130008255
5.79763650894165	5.759756562489112
4.489566326141357	4.9850340908057085
6.772921562194824	6.936805087590389
4.942894458770752	5.292794812122634
4.330659866333008	1.9270158433513067
6.432040691375732	6.349398668826291
0.4144271910190582	0.5744700922909723
2.795344829559326	2.7990136680818964
1.8424707651138306	1.727817977028557
2.414109468460083	2.8900696323115733
5.2633161544799805	4.609254095349193
2.6129980087280273	5.662131802377874
4.155581474304199	2.9473373548885062
-0.8059269785881042	-0.7491116603042315
4.1613593101501465	2.3137784253109204
5.6238274574279785	5.430580883308749
3.253986120223999	3.362046575177848
6.010298728942871	5.545988016705705
3.26033616065979	3.1106262701322054
-0.028515677899122238	-1.3072395914597572
1.6171503067016602	3.345788948904572
2.5297141075134277	2.847896779374666
1.365207552909851	1.6056439233910882
5.507266521453857	5.886619940514152
-2.6718263626098633	-1.6747174362437185
2.82330060005188	2.742093419666564
-3.470736026763916	-2.1019697114227607
2.89821195602417	2.804207772591556
-5.0207109451293945	-4.9334461272414485
2.8475406169891357	4.254914937920009
-1.1768085956573486	0.0053883396044387
1.9310702085494995	1.986826401569314
4.828221797943115	5.257176519979609
1.155085802078247	2.5217096030002453
5.462582111358643	4.3180624250280815
1.0515724420547485	2.304235317585136
2.3259658813476562	2.4167022124398247
2.5730791091918945	2.4723506505690027
5.414801120758057	5.017345467408677
4.074415683746338	3.6695984691645975
-0.029307272285223007	-0.2696373283601289
6.881102085113525	6.470935218124881
2.628812074661255	4.450126098997728
1.5710954666137695	0.9232901958784924
2.733851194381714	2.230583121544178
2.344651460647583	2.3180768937334384
-3.307288646697998	-2.877298176846689
0.971701443195343	0.9328782105276612
6.494734287261963	6.921156002579016
0.7047151923179626	-0.041249748396543
3.4524922370910645	2.2725477645376806
2.8311166763305664	4.544985082036411
1.3691474199295044	1.6986933449895294
-4.344389915466309	-4.220663789859987
3.820383310317993	4.010239726109312
0.3152206242084503	-0.2364056915153533
1.08397376537323	1.2936086950219323
-2.05719256401062	-1.1235956356053642
3.637057065963745	1.5686504722644667
2.2562098503112793	2.6459278690191304
2.8283233642578125	1.988141696487549
4.0862345695495605	2.6067831843524227
7.0129852294921875	6.672534616237763
1.7628926038742065	1.0481035398359733
-0.24301686882972717	0.5607777053466151
2.050492763519287	2.898140050859596
2.87682843208313	3.2410897902265607
5.2659406661987305	6.306922512738751
3.40915584564209	3.271003875148656
3.6347744464874268	4.716550667960019
4.753867149353027	5.383858328131528
3.9164295196533203	0.5366992238404167
3.6399922370910645	3.7786968339594016
5.27839994430542	5.239139643200413
3.4416239261627197	3.680981643465088
-5.651854515075684	-4.650716117264205
0.8755741119384766	1.3595539907837135
2.982705593109131	4.716193268351873
-0.5564395189285278	1.5623645808691504
2.195258378982544	2.462291691817833
2.224555492401123	2.453874230053995
4.243366718292236	3.107414406363539
-1.398390531539917	-1.30851319419052
6.178749084472656	6.189321412566368
4.629177093505859	3.478700537302458
1.4303007125854492	2.6171103633198647
6.014394283294678	6.166598328228732
4.351734161376953	4.1244956828459305
4.498445987701416	5.161803462259587
4.272286415100098	4.283025527188074
-6.315013885498047	-6.903509173419248
3.9368457794189453	3.5249429626440847
4.576770305633545	5.743361939583404
0.53117436170578	0.5423972594286274
3.80771803855896	2.991007550948879
-2.5884218215942383	-2.094075015686365
3.0337905883789062	3.1079993671585164
2.5576858520507812	2.5813787134011514
4.676365852355957	3.751570088080344
-2.012632369995117	-2.200515019399412
3.9882400035858154	2.5866361030246505
2.344350576400757	2.6181604449704627
2.6263797283172607	1.2342001979865027
-7.043839454650879	-6.2087351132085775
4.9671502113342285	5.3936670892665335
-3.5839478969573975	-3.596278905350156
-0.6808145046234131	-1.2655699229005963
4.756611347198486	4.344312598204798
-1.1666048765182495	-1.3089740640430283
3.226560592651367	2.367886266441453
-2.802957534790039	-2.8278267447825387
6.501605033874512	6.370347655734581
4.8041534423828125	4.5077233998883415
2.9300339221954346	1.756156902904767
0.6217061281204224	1.5697589730193289
6.475481033325195	6.515158111518333
0.9577476382255554	0.9420891969742256
-7.0328264236450195	-6.43896593334964
4.728271007537842	5.058661898308575
6.274035453796387	5.807940210805322
2.9797449111938477	2.1061844165218204
2.0053975582122803	2.8094834385786944
3.6979119777679443	2.9357203807995766
5.144618988037109	5.064615532374856
4.947337627410889	4.892492051110524
4.227801322937012	3.823961966138558
2.176995277404785	1.7876244521114717
-2.1540095806121826	-3.066132040075316
1.3268455266952515	1.782823269075845
-0.7275308966636658	0.2288580363637302
6.561923503875732	7.594746009982803
-4.587247371673584	-3.595246465848388
2.6937060356140137	2.9895465158489025
0.4802798330783844	0.6830426311435334
3.692168712615967	2.277109990218525
2.7674849033355713	3.2030980330088736
-3.4199490547180176	-3.644459333555931
5.208901405334473	4.823492788761499
2.8662045001983643	3.142964819648036
-0.9449085593223572	-0.1333549331057058
0.9072607159614563	2.048267092946588
2.539837121963501	0.0068171065770271
4.549492835998535	4.306518804953328
5.151926040649414	4.880490562881897
2.933027744293213	2.1525186932447125
2.5385732650756836	2.977469935184438
5.980559349060059	5.973757498243177
3.5355796813964844	3.5434721976501407
4.614598274230957	4.32191064722922
4.28622579574585	4.99039158065792
-1.365371584892273	-1.8198933506333697
4.7224531173706055	5.436013060854263
4.642126560211182	5.5521532090699965
3.8027358055114746	3.852563274499399
3.7463648319244385	4.944037142374647
-4.923469066619873	-1.2646292784590094
3.432638168334961	2.6840926398472087
3.9167797565460205	4.342643041244185
3.8380496501922607	5.034101338273899
4.659201622009277	5.176592607453589
1.128461480140686	1.3296306509026914
7.041643142700195	6.075994091260776
4.362954616546631	3.8188976349340873
2.9050815105438232	3.5523700227417594
4.302317142486572	5.091897867820484
3.2226574420928955	2.8332107019504216
5.280490398406982	4.836703678048229
4.943759918212891	5.007304133989207
5.7386603355407715	4.8864466577243055
3.6227664947509766	3.3512756670475405
3.8666374683380127	3.9338352152889913
3.0139288902282715	2.622422117315468
3.7014358043670654	3.634193695266599
0.4954703152179718	1.5030640061749827
2.9984681606292725	3.276030197209836
2.5448927879333496	1.661726166923729
4.73030424118042	4.635096878707552
3.6499805450439453	3.736831529147661
2.43680477142334	1.9532398150395096
2.661095142364502	2.810582845713953
-3.343214988708496	-2.146264132016644
4.658377170562744	4.636903490563905
-0.2515348792076111	-0.3780027882366935
4.868129730224609	4.296385248000163
5.282141208648682	5.7558907589911215
-2.769258975982666	-3.040176005072416
3.771364688873291	4.029280423550383
0.7381351590156555	0.4734872077237008
1.82158362865448	2.5419073219210944
0.49871549010276794	1.9742410908298609
-6.604203701019287	-6.200793509277009
6.077766418457031	6.178930004980124
3.5240819454193115	3.6339655096330414
-1.3653439283370972	-1.3091394217086565
1.8559513092041016	2.772922956339583
1.2833501100540161	1.6216720565668643
4.462850093841553	5.366829237516372
3.7818994522094727	4.259339584488756
2.049243927001953	3.0084567683678536
4.969808101654053	5.535226532522425
-3.5071396827697754	-3.7667514949283727
3.9288203716278076	3.443228141372229
5.757757663726807	4.623654683830496
3.9255752563476562	3.7329590970912303
4.445439338684082	5.255436204517478
2.8118646144866943	3.3000450605562643
3.402902126312256	3.5352887189158726
2.504523515701294	1.9869329578237584
-0.47405335307121277	0.2904844979542172
0.6752660870552063	1.5297375632645955
-2.650338649749756	-2.092106311697683
3.41491961479187	4.0135683951993775
4.389310359954834	5.572437449849217
2.2360572814941406	2.717977880443533
4.136411666870117	6.716103130608448
1.1158167123794556	1.0861524752651115
3.9470279216766357	3.64059429402468
2.30708384513855	2.9054350700220084
3.6135921478271484	5.50587469818821
3.60300350189209	2.312631876148721
2.0349998474121094	2.497374584249436
4.266651153564453	4.872828624137866
-2.5772595405578613	-2.4358040032916937
4.1438374519348145	4.068063503234607
-1.9764760732650757	-0.4871987143923517
3.9629645347595215	2.702869418094106
-3.9702165126800537	-5.576513556066125
3.7474071979522705	3.173947174325563
